MMSI,NAVSTATUS,ROT,SOG,LAT,LON,COG,TRUE_HEADING,DATETIME,IMO,VESSELNAME,VESSELTYPEINT,SHIPLENGTH,SHIPWIDTH,BOW,STERN,PORT,STARBOARD,DRAUGHT,DESTINATION,CALLSIGN,POSACCURACY,ETA,POSFIXTYPE
366547000,0,0,0.1,32.72383833,-117.2261417,29.6,100,1330603815,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0.1,32.72383833,-117.2261417,116.2,101,1330605955,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0.1,32.723825,-117.2261417,205.3,103,1330606905,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0,32.72381667,-117.2261417,338.8,100,1330607787,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0,32.72382833,-117.2261417,232.9,101,1330608267,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0,32.723815,-117.22614,234,102,1330603875,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0,32.72383333,-117.22614,221.8,101,1330607466,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0,32.72382833,-117.22614,103.1,102,1330609507,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0,32.72381167,-117.22614,325.6,101,1330610225,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0,32.72383333,-117.2261383,15.1,100,1330603935,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0,32.723835,-117.2261383,237.2,102,1330604306,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0.1,32.72382833,-117.2261383,53.5,100,1330608086,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0,32.72382333,-117.2261383,53.4,100,1330608536,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0,32.723815,-117.2261383,96.6,101,1330609207,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0.1,32.72382333,-117.2261367,178.2,101,1330605895,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0,32.72383333,-117.2261367,254.1,101,1330608396,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0,32.72383333,-117.226135,3.8,101,1330603256,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0,32.723825,-117.226135,133.9,102,1330605775,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0,32.72382833,-117.226135,228.7,101,1330608466,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0,32.72382667,-117.2261333,317.8,101,1330603575,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
366547000,0,0,0,32.72382,-117.2261333,189.9,101,1330605535,0,EXCEL               ,60,31,14,5,26,3,11,35,SAN DIEGO           ,WAI6503,0,-1,-1
338068648,0,0,0,32.72081333,-117.22614,271.5,25,1330610187,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72083667,-117.22613,280.1,25,1330609468,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72082,-117.2261283,274.2,25,1330606837,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72085167,-117.2261283,272.7,25,1330609048,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72078667,-117.2261267,259,25,1330603566,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72084333,-117.2261267,233.8,25,1330608418,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.720825,-117.2261267,274.1,25,1330609948,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.720815,-117.2261267,271.8,25,1330610368,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72082833,-117.2261233,268.2,25,1330610128,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72084333,-117.2261217,238.5,25,1330608349,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72082833,-117.2261217,279.6,25,1330609528,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72083167,-117.22612,277.3,25,1330609348,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72084333,-117.2261183,248.3,25,1330607798,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72083667,-117.2261183,249.3,25,1330607858,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72080833,-117.2261167,266.4,25,1330603506,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72082167,-117.2261167,266,25,1330606958,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.720825,-117.226115,257.5,25,1330605307,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72084,-117.226115,243.7,25,1330608097,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72084167,-117.226115,274.8,25,1330609168,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72085333,-117.2261117,266.1,25,1330605517,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72083,-117.2261117,247.8,25,1330607918,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72083,-117.2261117,275.6,25,1330609288,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72081,-117.22611,260.3,25,1330604168,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72083667,-117.22611,237,25,1330608217,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72083,-117.22611,267.3,25,1330608868,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72081667,-117.22611,274.4,25,1330609707,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72082167,-117.2261083,253.8,25,1330604297,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72082833,-117.2261083,245.5,25,1330604818,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72080333,-117.2261067,271.6,25,1330610307,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72080667,-117.226105,301.7,25,1330603238,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72083833,-117.226105,270.9,25,1330605707,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72082333,-117.2261033,261.7,25,1330604046,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72082667,-117.2261033,273.9,25,1330609648,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72081667,-117.2261017,254.2,25,1330604367,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72082,-117.2261017,256.2,25,1330605238,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72084333,-117.2261017,273.2,25,1330606006,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72083667,-117.2261,255.8,25,1330603626,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72083667,-117.2261,244.3,25,1330603806,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72080667,-117.2261,250.6,25,1330604438,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72082833,-117.2261,270.4,25,1330605767,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72084667,-117.2261,273.5,25,1330605946,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72084667,-117.2261,253.3,25,1330607669,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72082167,-117.2260983,254,25,1330603986,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.720835,-117.2260983,264.4,25,1330604106,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72083667,-117.2260983,274.1,25,1330606066,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72083333,-117.2260983,247.4,25,1330608037,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72081167,-117.2260967,252.4,25,1330603686,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72081333,-117.2260967,242.3,25,1330604568,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72086,-117.2260967,252.8,25,1330605117,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
338068648,0,0,0,32.72085167,-117.2260967,267.8,25,1330605647,0,SOUTHERN WAY        ,37,46,8,27,19,4,4,20,SAN DIEGO           ,ZCOR   ,0,-1,-1
367448710,-1,-1,0,32.71782333,-117.2260733,274.9,511,1330609200,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71779167,-117.2260667,224.4,511,1330608123,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71779667,-117.226065,222.1,511,1330608300,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.717805,-117.226065,265.5,511,1330610101,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71781,-117.22606,256.3,511,1330606501,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71781667,-117.2260583,235.6,511,1330607041,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71780167,-117.2260567,313.9,511,1330603259,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71781667,-117.2260567,256.7,511,1330606321,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71782833,-117.2260567,273.5,511,1330609380,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71781833,-117.226055,293.6,511,1330604159,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71778667,-117.226055,248.1,511,1330605419,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71779833,-117.2260533,260.2,511,1330605600,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71782667,-117.2260533,261,511,1330606679,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71779167,-117.2260533,256.7,511,1330606859,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71780333,-117.22604,310.2,511,1330603441,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71780167,-117.22604,251.6,511,1330605240,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71780667,-117.2260383,295.8,511,1330603622,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71782,-117.2260383,294.7,511,1330603802,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71779333,-117.2260383,256.5,511,1330605960,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71779833,-117.2260367,258.3,511,1330605779,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71779667,-117.2260367,225.3,511,1330607580,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71781,-117.2260333,270.2,511,1330604340,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.717815,-117.2260317,302.3,511,1330603980,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71780833,-117.2260317,253.7,511,1330606139,-1,IQP_LLU1B,-1,-1,-1,-1,-1,-1,-1,-1,null,null,1,-1,-1
367448710,-1,-1,0,32.71782333,-117.2260733,274.9,511,1330609200,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71779167,-117.2260667,224.4,511,1330608123,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71779667,-117.226065,222.1,511,1330608300,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.717805,-117.226065,265.5,511,1330610101,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71781,-117.22606,256.3,511,1330606501,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71781667,-117.2260583,235.6,511,1330607041,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71780167,-117.2260567,313.9,511,1330603259,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71781667,-117.2260567,256.7,511,1330606321,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71782833,-117.2260567,273.5,511,1330609380,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71781833,-117.226055,293.6,511,1330604159,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71778667,-117.226055,248.1,511,1330605419,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71779833,-117.2260533,260.2,511,1330605600,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71782667,-117.2260533,261,511,1330606679,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71779167,-117.2260533,256.7,511,1330606859,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71780333,-117.22604,310.2,511,1330603441,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71780167,-117.22604,251.6,511,1330605240,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71780667,-117.2260383,295.8,511,1330603622,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71782,-117.2260383,294.7,511,1330603802,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71779333,-117.2260383,256.5,511,1330605960,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71779833,-117.2260367,258.3,511,1330605779,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71779667,-117.2260367,225.3,511,1330607580,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71781,-117.2260333,270.2,511,1330604340,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.717815,-117.2260317,302.3,511,1330603980,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71780833,-117.2260317,253.7,511,1330606139,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71782333,-117.2260733,274.9,511,1330609200,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
367448710,-1,-1,0,32.71779167,-117.2260667,224.4,511,1330608123,-1,IQP_LLU1B,54,146,2,16,130,2,0,-1,null,VEETFB,1,-1,-1
338128511,-1,-1,0,32.719285,-117.2234617,0,511,1330608732,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71930167,-117.2234583,0,511,1330608914,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71928667,-117.223455,0,511,1330607834,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71927667,-117.22345,0,511,1330607113,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71927667,-117.223445,0,511,1330606212,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71926167,-117.2234433,0,511,1330604952,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71926833,-117.2234417,0,511,1330606753,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71928,-117.2234383,0,511,1330609993,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.719275,-117.223435,0,511,1330607473,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71925167,-117.2234317,0,511,1330606033,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71927167,-117.22343,0,511,1330606572,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.719285,-117.2234617,0,511,1330608732,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71930167,-117.2234583,0,511,1330608914,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71928667,-117.223455,0,511,1330607834,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71927667,-117.22345,0,511,1330607113,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71927667,-117.223445,0,511,1330606212,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71926167,-117.2234433,0,511,1330604952,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71926833,-117.2234417,0,511,1330606753,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71928,-117.2234383,0,511,1330609993,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.719275,-117.223435,0,511,1330607473,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71925167,-117.2234317,0,511,1330606033,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71927167,-117.22343,0,511,1330606572,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.719285,-117.2234617,0,511,1330608732,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71930167,-117.2234583,0,511,1330608914,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71928667,-117.223455,0,511,1330607834,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71927667,-117.22345,0,511,1330607113,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71927667,-117.223445,0,511,1330606212,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71926167,-117.2234433,0,511,1330604952,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71926833,-117.2234417,0,511,1330606753,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71928,-117.2234383,0,511,1330609993,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.719275,-117.223435,0,511,1330607473,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71925167,-117.2234317,0,511,1330606033,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.71927167,-117.22343,0,511,1330606572,-1,rocky,72,128,0,128,0,0,0,-1,null,^AHU\EH,0,-1,-1
338128511,-1,-1,0,32.719285,-117.2234617,0,511,1330608732,-1,rocky,-1,-1,-1,-1,-1,-1,-1,-1,null,null,0,-1,-1
338128511,-1,-1,0,32.71930167,-117.2234583,0,511,1330608914,-1,rocky,-1,-1,-1,-1,-1,-1,-1,-1,null,null,0,-1,-1
338128511,-1,-1,0,32.71928667,-117.223455,0,511,1330607834,-1,rocky,-1,-1,-1,-1,-1,-1,-1,-1,null,null,0,-1,-1
338128511,-1,-1,0,32.71927667,-117.22345,0,511,1330607113,-1,rocky,-1,-1,-1,-1,-1,-1,-1,-1,null,null,0,-1,-1
338128511,-1,-1,0,32.71927667,-117.223445,0,511,1330606212,-1,rocky,-1,-1,-1,-1,-1,-1,-1,-1,null,null,0,-1,-1
338128511,-1,-1,0,32.71926167,-117.2234433,0,511,1330604952,-1,rocky,-1,-1,-1,-1,-1,-1,-1,-1,null,null,0,-1,-1
338128511,-1,-1,0,32.71926833,-117.2234417,0,511,1330606753,-1,rocky,-1,-1,-1,-1,-1,-1,-1,-1,null,null,0,-1,-1
338128511,-1,-1,0,32.71928,-117.2234383,0,511,1330609993,-1,rocky,-1,-1,-1,-1,-1,-1,-1,-1,null,null,0,-1,-1
338128511,-1,-1,0,32.719275,-117.223435,0,511,1330607473,-1,rocky,-1,-1,-1,-1,-1,-1,-1,-1,null,null,0,-1,-1
338128511,-1,-1,0,32.71925167,-117.2234317,0,511,1330606033,-1,rocky,-1,-1,-1,-1,-1,-1,-1,-1,null,null,0,-1,-1
338128511,-1,-1,0,32.71927167,-117.22343,0,511,1330606572,-1,rocky,-1,-1,-1,-1,-1,-1,-1,-1,null,null,0,-1,-1
