12.135284,49.642004,0
13.108167,47.551979,0
12.219883,49.091998,1
11.416197,44.889948,0
11.500796,43.987937,0
12.029536,43.723934,0
12.938970,52.832042,0;
9.068590,50.764017,2
16.344058,41.985914,1
15.392325,53.074045,1
13.044718,47.507979,0
16.344058,41.963913,1
12.177583,49.708005,0
13.044718,47.507979,0
12.135284,49.069997,1
11.479646,44.933948,0
11.564244,43.965937,0
12.092985,43.679934,0
12.960119,52.766041,0;
9.153188,50.830018,2
16.386357,42.029914,1
15.434624,53.030044,1
12.960119,47.463978,0
16.407507,42.051914,1
12.241032,49.752005,0
12.981269,47.485979,0
12.050686,49.047997,1
11.543095,44.977949,0
11.627693,43.943937,0
12.156434,43.635933,0
12.960119,52.678040,0;
9.216637,50.874019,2
16.344058,41.985914,1
15.498073,52.986044,1
12.896670,47.441978,0
16.386357,42.029914,1
12.283331,49.818006,0
12.896670,47.441978,0
11.944938,49.047997,1
11.606544,45.021950,0
11.712292,43.899936,0
12.219883,43.569932,0
12.981269,52.612039,0;
9.301236,50.940019,2
16.280609,41.919913,1
15.582672,52.920043,1
12.833221,47.397978,0
16.322908,41.941913,1
12.346780,49.862007,0
12.833221,47.419978,0
11.860339,49.025997,1
11.669993,45.065950,0
11.775741,43.877936,0
12.262182,43.525932,0
12.981269,52.524038,0;
9.385834,50.984020,2
16.217160,41.831912,1
15.646121,52.854042,1
12.769773,47.375977,0
16.259459,41.875912,1
12.389080,49.906007,0
12.769773,47.375977,0
11.754591,49.003997,1
11.733441,45.109951,0
11.839190,43.855936,0
12.325631,43.481931,0
13.002418,52.458037,0;
9.449283,51.050021,2
16.153711,41.765911,1
15.730719,52.788041,1
12.706324,47.331977,0
16.196011,41.787911,1
12.452528,49.972008,0
12.706324,47.353977,0
11.669993,49.003997,1
11.754591,45.175951,0
11.902638,43.811935,0
12.389080,43.437931,0
13.002418,52.370036,0;
9.533881,51.116022,2
16.090262,41.677910,1
15.794168,52.722041,1
12.642875,47.309977,0
16.132562,41.721911,1
12.494828,50.016009,0
12.642875,47.309977,0
11.564244,48.981996,1
11.775741,45.263952,0
11.966087,43.767935,0
12.452528,43.393930,0
13.023568,52.304036,0;
9.618480,51.160022,2
16.047963,41.611909,1
15.878766,52.656040,1
12.558276,47.265976,0
16.069113,41.655910,1
12.558276,50.082009,0
12.579426,47.287976,0
11.479646,48.959996,1
11.796890,45.329953,0
12.029536,43.723934,0
12.515977,43.349930,0
13.023568,52.216035,0;
9.681929,51.226023,2
15.984514,41.545908,1
15.942215,52.590039,1
12.494828,47.243976,0
16.005664,41.567909,1
12.600576,50.126010,0
12.515977,47.243976,0
11.479646,48.959996,1
11.818040,45.395954,0
12.092985,43.679934,0
12.579426,43.305929,0
13.044718,52.150034,0;
9.766527,51.270023,2
15.984514,41.567909,1
16.005664,52.524038,1
12.431379,47.199975,0
15.963365,41.523908,1
12.664025,50.192011,0
12.431379,47.221976,0
11.564244,48.981996,1
11.839190,45.483955,0
12.156434,43.635933,0
12.642875,43.261929,0
13.044718,52.084033,0;
9.851126,51.336024,2
16.047963,41.633909,1
16.090262,52.458037,1
12.367930,47.177975,0
16.026814,41.589909,1
12.706324,50.236011,0
12.367930,47.177975,0
11.669993,49.003997,1
11.860339,45.549956,0
12.198733,43.591933,0
12.685174,43.217928,0
13.065867,51.996032,0;
9.914574,51.402025,2
16.132562,41.721911,1
16.153711,52.392037,1
12.367930,47.111974,0
16.090262,41.677910,1
12.769773,50.302012,0
12.325631,47.133974,0
11.754591,49.003997,1
11.881489,45.615957,0
12.262182,43.547932,0
12.769773,43.217928,0
13.065867,51.930031,0;
9.999173,51.446025,2
16.174861,41.787911,1
16.217160,52.348036,1
12.410229,47.045973,0
16.153711,41.743911,1
12.812072,50.346012,0
12.304481,47.045973,0
11.860339,49.025997,1
11.902638,45.703958,0
12.325631,43.503932,0
12.833221,43.195928,0
13.087017,51.842030,0;
10.062622,51.512026,2
16.238310,41.853912,1
16.217160,52.348036,1
12.452528,47.001973,0
16.217160,41.809912,1
12.875521,50.390013,0
12.283331,46.979973,0
11.944938,49.047997,1
11.923788,45.769958,0
12.389080,43.459931,0
12.917820,43.173928,0
13.087017,51.776029,0;
10.147220,51.578027,2
16.301759,41.941913,1
16.196011,52.370036,1
12.494828,46.935972,0
16.280609,41.897913,1
12.917820,50.456014,0
12.262182,46.913972,0
12.050686,49.047997,1
11.944938,45.835959,0
12.452528,43.415931,0
12.981269,43.151927,0
13.108167,51.688028,0;
10.231819,51.622028,2
16.365207,42.007914,1
16.132562,52.414037,1
12.537127,46.869971,0
16.344058,41.963913,1
12.981269,50.500014,0
12.241032,46.825971,0
12.135284,49.069997,1
11.966087,45.923960,0
12.515977,43.371930,0
13.044718,43.129927,0
13.108167,51.622028,0;
10.316417,51.666028,2
16.407507,42.029914,1
16.047963,52.480038,1
12.579426,46.803971,0
16.407507,42.029914,1
13.023568,50.566015,0
12.219883,46.759970,0
12.219883,49.091998,1
11.987237,45.989961,0
12.558276,43.327929,0
13.129316,43.107927,0
13.129316,51.534027,0;
10.401016,51.666028,2
16.344058,41.963913,1
15.984514,52.546038,1
12.621725,46.737970,0
16.386357,42.007914,1
13.087017,50.610016,0
12.198733,46.693969,0
12.325631,49.091998,1
12.008386,46.055962,0
12.621725,43.283929,0
13.192765,43.107927,0
13.129316,51.468026,0;
10.506764,51.666028,2
16.280609,41.897913,1
15.899916,52.612039,1
12.664025,46.671969,0
16.322908,41.941913,1
13.150466,50.676016,0
12.177583,46.605968,0
12.389080,49.113998,1
12.029536,46.143963,0
12.685174,43.239928,0
13.277363,43.085927,0
13.150466,51.380025,0;
10.591362,51.666028,2
16.217160,41.831912,1
15.836467,52.678040,1
12.706324,46.605968,0
16.259459,41.875912,1
13.192765,50.720017,0
12.156434,46.539967,0
12.283331,49.091998,1
12.050686,46.209964,0
12.748623,43.217928,0
13.340812,43.063926,0
13.150466,51.314024,0;
10.697110,51.688028,2
16.153711,41.743911,1
15.773018,52.744041,1
12.748623,46.539967,0
16.196011,41.787911,1
13.213915,50.786018,0
12.135284,46.473967,0
12.198733,49.069997,1
12.071835,46.275964,0
12.833221,43.195928,0
13.404261,43.041926,0
13.171615,51.226023,0;
10.781709,51.688028,2
16.090262,41.677910,1
15.688420,52.810042,1
12.790922,46.473967,0
16.132562,41.721911,1
13.213915,50.852018,0
12.114135,46.385966,0
12.092985,49.069997,1
12.092985,46.363965,0
12.896670,43.173928,0
13.488860,43.019926,0
13.171615,51.160022,0;
10.887457,51.688028,2
16.026814,41.611909,1
15.624971,52.876042,1
12.833221,46.407966,0
16.069113,41.655910,1
13.192765,50.940019,0
12.092985,46.319965,0
12.008386,49.047997,1
12.114135,46.429966,0
12.981269,43.151927,0
13.552308,42.997926,0
13.192765,51.072021,0;
10.972055,51.688028,2
15.963365,41.523908,1
15.540372,52.942043,1
12.875521,46.341965,0
16.005664,41.567909,1
13.192765,51.006020,0
12.071835,46.253964,0
11.902638,49.025997,1
12.135284,46.517967,0
13.044718,43.129927,0
13.636907,42.997926,0
13.192765,51.006020,0;
11.077803,51.688028,2
16.005664,41.567909,1
15.476924,53.008044,1
12.917820,46.297965,0
15.963365,41.523908,1
13.171615,51.094021,0
12.050686,46.165963,0
11.818040,49.025997,1
12.156434,46.583968,0
13.129316,43.129927,0
13.700356,42.975925,0
13.213915,50.918019,0;
11.162402,51.688028,2
16.069113,41.633909,1
15.413475,53.074045,1
12.960119,46.231964,0
16.026814,41.611909,1
13.171615,51.160022,0
12.029536,46.099962,0
11.733441,49.003997,1
12.177583,46.649969,0
13.192765,43.107927,0
13.763805,42.953925,0
13.213915,50.852018,0;
11.268150,51.688028,2
16.132562,41.721911,1
15.413475,53.052044,1
12.981269,46.165963,0
16.090262,41.677910,1
13.150466,51.248023,0
12.008386,46.033961,0
11.627693,48.981996,1
12.198733,46.737970,0
13.256214,43.085927,0
13.848403,42.931925,0
13.235064,50.764017,0;
11.352748,51.710029,2
16.196011,41.787911,1
15.498073,52.986044,1
13.023568,46.099962,0
16.153711,41.765911,1
13.150466,51.314024,0
11.987237,45.945960,0
11.543095,48.981996,1
12.219883,46.803971,0
13.340812,43.063926,0
13.911852,42.909925,0
13.213915,50.698017,0;
11.458496,51.710029,2
16.238310,41.875912,1
15.561522,52.920043,1
13.065867,46.033961,0
16.217160,41.831912,1
13.129316,51.402025,0
11.966087,45.879960,0
11.458496,48.959996,1
12.241032,46.869971,0
13.404261,43.041926,0
13.996450,42.887924,0
13.213915,50.610016,0;
11.543095,51.710029,2
16.301759,41.941913,1
15.646121,52.854042,1
13.108167,45.967961,0
16.280609,41.897913,1
13.129316,51.468026,0
11.944938,45.791959,0
11.458496,48.959996,1
12.262182,46.957972,0
13.467710,43.019926,0
14.059899,42.887924,0
13.192765,50.544015,0;
11.648843,51.710029,2
16.365207,42.007914,1
15.709569,52.788041,1
13.150466,45.901960,0
16.344058,41.985914,1
13.108167,51.556027,0
11.923788,45.725958,0
11.458496,48.959996,1
12.283331,47.023973,0
13.552308,43.019926,0
14.123348,42.865924,0
13.171615,50.456014,0;
11.733441,51.710029,2
16.407507,42.029914,1
15.773018,52.722041,1
13.192765,45.835959,0
16.407507,42.029914,1
13.108167,51.622028,0
11.902638,45.659957,0
11.521945,48.981996,1
12.304481,47.089974,0
13.615757,42.997926,0
14.207947,42.843924,0
13.171615,50.390013,0;
11.839190,51.710029,2
16.407507,42.029914,1
15.857617,52.656040,1
13.235064,45.769958,0
16.344058,41.963913,1
13.087017,51.710029,0
11.860339,45.571956,0
11.606544,48.981996,1
12.325631,47.177975,0
13.700356,42.975925,0
14.271395,42.821924,0
13.150466,50.302012,0;
11.923788,51.732029,2
16.365207,42.007914,1
15.921066,52.612039,1
13.213915,45.813959,0
16.280609,41.897913,1
13.087017,51.776029,0
11.860339,45.505955,0
11.712292,49.003997,1
12.367930,47.243976,0
13.763805,42.953925,0
14.334844,42.799923,0
13.150466,50.236011,0;
12.029536,51.732029,2
16.301759,41.919913,1
16.005664,52.546038,1
13.171615,45.857959,0
16.217160,41.809912,1
13.087017,51.842030,0
11.818040,45.439954,0
11.796890,49.025997,1
12.389080,47.309977,0
13.827253,42.931925,0
14.419443,42.799923,0
13.129316,50.170010,0;
12.114135,51.732029,2
16.238310,41.853912,1
16.069113,52.480038,1
13.129316,45.923960,0
16.153711,41.743911,1
13.065867,51.930031,0
11.818040,45.351953,0
11.902638,49.025997,1
12.410229,47.397978,0
13.911852,42.909925,0
14.461742,42.733922,0
13.129316,50.082009,0;
12.219883,51.732029,2
16.174861,41.787911,1
16.153711,52.414037,1
13.087017,45.989961,0
16.090262,41.677910,1
13.065867,51.996032,0
11.796890,45.285953,0
11.987237,49.047997,1
12.431379,47.463978,0
13.975301,42.909925,0
14.504041,42.667922,0
13.108167,50.016009,0;
12.304481,51.732029,2
16.111412,41.699910,1
16.217160,52.348036,1
13.044718,46.055962,0
16.026814,41.589909,1
13.044718,52.084033,0
11.754591,45.219952,0
12.092985,49.069997,1
12.452528,47.529979,0
14.059899,42.887924,0
14.546340,42.623921,0
13.108167,49.928008,0;
12.410229,51.732029,2
16.047963,41.633909,1
16.217160,52.326036,1
13.002418,46.121963,0
15.963365,41.523908,1
13.044718,52.150034,0
11.733441,45.131951,0
12.177583,49.069997,1
12.473678,47.595980,0
14.123348,42.865924,0
14.588640,42.557920,0
13.087017,49.862007,0;
12.494828,51.754029,2
15.984514,41.567909,1
16.217160,52.326036,1
12.960119,46.187963,0
16.005664,41.567909,1
13.023568,52.238035,0
11.754591,45.065950,0
12.283331,49.091998,1
12.515977,47.683981,0
14.186797,42.843924,0
14.630939,42.491920,0
13.065867,49.774006,0;
12.600576,51.754029,2
15.963365,41.523908,1
16.153711,52.392037,1
12.917820,46.253964,0
16.069113,41.633909,1
13.023568,52.304036,0
11.754591,44.977949,0
12.367930,49.113998,1
12.537127,47.749982,0
14.271395,42.821924,0
14.673238,42.425919,0
13.065867,49.708005,0;
12.664025,51.710029,2
16.026814,41.611909,1
16.090262,52.458037,1
12.875521,46.319965,0
16.132562,41.721911,1
13.002418,52.392037,0
11.775741,44.911948,0
12.346780,49.113998,1
12.558276,47.815983,0
14.334844,42.799923,0
14.715537,42.359918,0
13.044718,49.620004,0;
12.706324,51.622028,2
16.090262,41.677910,1
16.005664,52.524038,1
12.833221,46.385966,0
16.196011,41.787911,1
13.002418,52.458037,0
11.775741,44.845947,0
12.262182,49.091998,1
12.579426,47.903984,0
14.419443,42.799923,0
14.757837,42.293917,0
13.044718,49.554003,0;
12.769773,51.534027,2
16.153711,41.743911,1
15.942215,52.590039,1
12.790922,46.429966,0
16.259459,41.875912,1
12.981269,52.546038,0
11.796890,44.757946,0
12.156434,49.069997,1
12.600576,47.969984,0
14.461742,42.755923,0
14.800136,42.227916,0
13.023568,49.466002,0;
12.812072,51.446025,2
16.217160,41.831912,1
15.857617,52.656040,1
12.748623,46.495967,0
16.322908,41.941913,1
12.981269,52.612039,0
11.796890,44.691946,0
12.071835,49.069997,1
12.642875,48.035985,0
14.482892,42.667922,0
14.842435,42.161916,0
13.023568,49.400001,0;
12.875521,51.380025,2
16.280609,41.897913,1
15.794168,52.722041,1
12.706324,46.561968,0
16.386357,42.007914,1
12.960119,52.700040,0
11.818040,44.603945,0
11.966087,49.047997,1
12.664025,48.101986,0
14.504041,42.601921,0
14.884734,42.095915,0
13.002418,49.334000,0;
12.917820,51.292024,2
16.344058,41.985914,1
15.730719,52.788041,1
12.664025,46.627969,0
16.386357,42.029914,1
12.960119,52.766041,0
11.818040,44.537944,0
11.881489,49.025997,1
12.685174,48.189987,0
14.525191,42.535920,0
14.927034,42.029914,0
12.981269,49.245999,0;
12.960119,51.204023,2
16.386357,42.029914,1
15.646121,52.854042,1
12.621725,46.693969,0
16.322908,41.941913,1
12.938970,52.854042,0
11.839190,44.449943,0
11.796890,49.025997,1
12.706324,48.255988,0
14.567490,42.447919,0
14.969333,41.985914,0
12.981269,49.179999,0;
13.023568,51.116022,2
16.386357,42.029914,1
15.582672,52.920043,1
12.579426,46.759970,0
16.259459,41.875912,1
12.938970,52.920043,0
11.839190,44.383942,0
11.691142,49.003997,1
12.727473,48.321989,0
14.588640,42.381918,0
15.011632,41.919913,0
12.960119,49.091998,0;
13.065867,51.028021,2
16.365207,42.007914,1
15.498073,52.986044,1
12.537127,46.825971,0
16.196011,41.809912,1
12.917820,52.986044,0
11.860339,44.295941,0
11.606544,48.981996,1
12.769773,48.409990,0
14.609789,42.315918,0
15.032782,41.853912,0
12.960119,49.025997,0;
13.108167,50.962020,2
16.301759,41.941913,1
15.434624,53.052044,1
12.494828,46.891972,0
16.132562,41.721911,1
12.917820,53.074045,0
11.860339,44.229940,0
11.500796,48.981996,1
12.790922,48.475990,0
14.630939,42.227916,0
15.075081,41.787911,0
12.938970,48.937996,0;
13.171615,50.874019,2
16.238310,41.853912,1
15.392325,53.074045,1
12.452528,46.957972,0
16.069113,41.655910,1
12.896670,53.140045,0
11.881489,44.141939,0
11.458496,48.959996,1
12.812072,48.541991,0
14.652089,42.161916,0
15.117380,41.721911,0
12.917820,48.871995,0;
13.213915,50.786018,2
16.174861,41.787911,1
15.476924,53.008044,1
12.410229,47.023973,0
16.005664,41.567909,1
12.896670,53.228047,0
11.881489,44.075938,0
11.479646,48.959996,1
12.833221,48.607992,0
14.673238,42.095915,0
15.201979,41.721911,0
12.896670,48.805994,0;
13.235064,50.764017,2
16.111412,41.721911,1
15.540372,52.942043,1
12.367930,47.089974,0
15.942215,41.501908,1
12.875521,53.294047,0
11.902638,43.987937,0
11.585394,48.981996,1
12.854371,48.695993,0
14.715537,42.029914,0
15.265427,41.743911,0
12.875521,48.717993,0;
13.213915,50.786018,2
16.047963,41.633909,1
15.603821,52.876042,1
12.346780,47.133974,0
16.005664,41.589909,1
12.875521,53.382048,0
11.902638,43.921937,0
11.669993,49.003997,1
12.896670,48.761994,0
14.736687,41.941913,0
15.350026,41.765911,0
12.854371,48.651992,0;
13.192765,50.786018,2
15.984514,41.567909,1
15.688420,52.810042,1
12.410229,47.177975,0
16.069113,41.655910,1
12.854371,53.448049,0
11.923788,43.833935,0
11.775741,49.003997,1
12.917820,48.827995,0
14.757837,41.875912,0
15.413475,41.787911,0
12.812072,48.585992,0;
13.192765,50.764017,2
15.963365,41.523908,1
15.751869,52.744041,1
12.473678,47.221976,0
16.132562,41.743911,1
12.854371,53.536050,0
11.902638,43.767935,0
11.860339,49.025997,1
12.938970,48.915996,0
14.778986,41.809912,0
15.476924,41.809912,0
12.790922,48.519991,0;
13.192765,50.786018,2
16.026814,41.589909,1
15.836467,52.700040,1
12.537127,47.243976,0
16.196011,41.809912,1
12.833221,53.602051,0
11.881489,43.701934,0
11.966087,49.047997,1
12.938970,48.981996,0
14.800136,41.721911,0
15.561522,41.831912,0
12.769773,48.431990,0;
13.192765,50.786018,2
16.090262,41.677910,1
15.899916,52.634040,1
12.600576,47.287976,0
16.259459,41.875912,1
12.833221,53.690052,0
11.881489,43.613933,0
12.050686,49.069997,1
12.960119,49.069997,0
14.821285,41.655910,0
15.624971,41.853912,0
12.748623,48.365989,0;
13.171615,50.764017,2
16.153711,41.743911,1
15.984514,52.568039,1
12.664025,47.309977,0
16.322908,41.963913,1
12.812072,53.756053,0
11.860339,43.547932,0
12.156434,49.069997,1
12.960119,49.135998,0
14.842435,41.589909,0
15.688420,41.875912,0
12.727473,48.299988,0;
13.150466,50.764017,2
16.217160,41.809912,1
16.047963,52.502038,1
12.748623,47.353977,0
16.386357,42.029914,1
12.812072,53.778053,0
11.839190,43.459931,0
12.241032,49.091998,1
12.981269,49.201999,0
14.884734,41.523908,0
15.773018,41.875912,0
12.706324,48.211987,0;
13.150466,50.786018,2
16.280609,41.897913,1
16.111412,52.436037,1
12.812072,47.375977,0
16.407507,42.029914,1
12.833221,53.712052,0
11.818040,43.393930,0
12.346780,49.113998,1
13.002418,49.290000,0
14.905884,41.435907,0
15.836467,41.897913,0
12.664025,48.145986,0;
13.150466,50.786018,2
16.344058,41.963913,1
16.196011,52.370036,1
12.875521,47.419978,0
16.407507,42.029914,1
12.833221,53.624051,0
11.818040,43.327929,0
12.367930,49.113998,1
13.002418,49.356001,0
14.927034,41.369906,0
15.921066,41.919913,0
12.642875,48.079986,0;
13.150466,50.786018,2
16.407507,42.029914,1
16.217160,52.326036,1
12.938970,47.441978,0
16.365207,41.985914,1
12.854371,53.558050,0
11.796890,43.239928,0
12.262182,49.091998,1
13.023568,49.444002,0
14.948183,41.303906,0
15.984514,41.941913,0
12.621725,48.013985,0;
13.171615,50.786018,2
16.344058,41.963913,1
16.217160,52.326036,1
13.002418,47.485979,0
16.301759,41.919913,1
12.854371,53.470049,0
11.775741,43.173928,0
12.177583,49.069997,1
13.023568,49.510003,0
14.969333,41.215905,0
16.047963,41.963913,0
12.600576,47.925984,0;
13.150466,50.786018,2
16.280609,41.897913,1
16.174861,52.392037,1
13.065867,47.507979,0
16.238310,41.853912,1
12.875521,53.404049,0
11.754591,43.085927,0
12.092985,49.069997,1
13.044718,49.598004,0
14.990482,41.149904,0
16.132562,41.985914,0
12.579426,47.859983,0;
13.171615,50.808018,2
16.217160,41.831912,1
16.111412,52.436037,1
13.129316,47.551979,0
16.174861,41.765911,1
12.875521,53.316048,0
11.754591,43.019926,0
11.987237,49.047997,1
13.065867,49.664004,0
15.032782,41.083903,0
16.196011,42.007914,0
12.537127,47.793982,0;
13.171615,50.808018,2
16.153711,41.743911,1
16.026814,52.502038,1
13.192765,47.573980,0
16.111412,41.699910,1
12.896670,53.250047,0
11.733441,42.997926,0
11.902638,49.025997,1
13.065867,49.730005,0
15.053931,40.995902,0
16.280609,42.007914,0
12.515977,47.705981,0;
13.192765,50.808018,2
16.090262,41.677910,1
15.963365,52.568039,1
13.277363,47.617980,0
16.047963,41.611909,1
12.896670,53.162046,0
11.754591,43.063926,0
11.796890,49.025997,1
13.087017,49.818006,0
15.075081,40.929901,0
16.344058,42.029914,0
12.494828,47.639980,0;
13.192765,50.808018,2
16.026814,41.611909,1
15.878766,52.634040,1
13.340812,47.661981,0
15.984514,41.545908,1
12.917820,53.096045,0
11.775741,43.129927,0
11.712292,49.003997,1
13.087017,49.884007,0
15.096230,40.863900,0
16.386357,42.051914,0
12.473678,47.573980,0;
13.192765,50.808018,2
15.963365,41.523908,1
15.815317,52.700040,1
13.404261,47.683981,0
15.984514,41.545908,1
12.917820,53.008044,0
11.796890,43.217928,0
11.606544,48.981996,1
13.108167,49.972008,0
15.117380,40.797900,0
16.301759,42.029914,0
12.452528,47.485979,0;
13.235064,50.808018,2
16.005664,41.567909,1
15.730719,52.766041,1
13.467710,47.727982,0
16.047963,41.611909,1
12.938970,52.942043,0
11.818040,43.283929,0
11.521945,48.981996,1
13.108167,50.038009,0
15.138530,40.709899,0
16.238310,42.007914,0
12.410229,47.419978,0;
13.235064,50.808018,2
16.069113,41.633909,1
15.667270,52.832042,1
13.531159,47.749982,0
16.111412,41.699910,1
12.938970,52.854042,0
11.818040,43.349930,0
11.458496,48.959996,1
13.129316,50.126010,0
15.159679,40.643898,0
16.153711,41.985914,0
12.389080,47.353977,0;
13.213915,50.786018,2
16.111412,41.721911,1
15.603821,52.898043,1
13.594608,47.793982,0
16.153711,41.765911,1
12.960119,52.788041,0
11.839190,43.437931,0
11.479646,48.959996,1
13.150466,50.192011,0
15.201979,40.577897,0
16.090262,41.963913,0
12.367930,47.287976,0;
13.213915,50.676016,2
16.174861,41.787911,1
15.519223,52.964043,1
13.658057,47.815983,0
16.217160,41.831912,1
12.960119,52.700040,0
11.860339,43.503932,0
11.564244,48.981996,1
13.150466,50.280012,0
15.223128,40.511896,0
16.026814,41.941913,0
12.346780,47.199975,0;
13.213915,50.566015,2
16.238310,41.853912,1
15.455774,53.030044,1
13.742655,47.859983,0
16.280609,41.919913,1
12.981269,52.634040,0
11.881489,43.591933,0
11.669993,49.003997,1
13.171615,50.346012,0
15.244278,40.445895,0
15.942215,41.919913,0
12.325631,47.133974,0;
13.213915,50.478014,2
16.301759,41.941913,1
15.392325,53.074045,1
13.806104,47.881983,0
16.344058,41.985914,1
12.981269,52.546038,0
11.881489,43.657933,0
11.754591,49.003997,1
13.171615,50.412013,3
15.201979,40.533896,0
15.878766,41.897913,0
12.304481,47.067974,0;
13.213915,50.566015,2
16.365207,42.007914,1
15.455774,53.008044,1
13.869553,47.925984,0
16.386357,42.029914,1
13.002418,52.480038,0
11.902638,43.745934,0
11.860339,49.025997,1
13.171615,50.412013,3
15.180829,40.599897,0
15.794168,41.875912,0
12.283331,46.979973,0;
13.213915,50.676016,2
16.386357,42.029914,1
15.540372,52.964043,1
13.933002,47.947984,0
16.386357,42.029914,1
13.002418,52.392037,0
11.923788,43.811935,0
11.944938,49.047997,1
13.171615,50.412013,3
15.159679,40.665898,0
15.730719,41.875912,0
12.262182,46.913972,0;
13.213915,50.764017,2
16.322908,41.941913,1
15.603821,52.898043,1
13.933002,47.947984,0
16.322908,41.941913,1
13.023568,52.326036,0
11.902638,43.877936,0
12.029536,49.047997,1
13.150466,50.412013,3
15.138530,40.731899,0
15.667270,41.853912,0
12.241032,46.847971,0;
13.171615,50.852018,2
16.259459,41.875912,1
15.667270,52.832042,1
13.848403,47.903984,0
16.259459,41.875912,1
13.023568,52.238035,0
11.902638,43.965937,0
12.135284,49.069997,1
13.150466,50.412013,3
15.117380,40.819900,0
15.582672,41.831912,0
12.219883,46.759970,0;
13.108167,50.940019,2
16.196011,41.787911,1
15.751869,52.766041,1
13.784954,47.881983,0
16.196011,41.809912,1
13.044718,52.172034,0
11.881489,44.031938,0
12.219883,49.091998,1
13.150466,50.412013,3
15.096230,40.885901,0
15.519223,41.809912,0
12.198733,46.693969,0;
13.065867,51.028021,2
16.132562,41.721911,1
15.815317,52.700040,1
13.721505,47.837983,0
16.132562,41.721911,1
13.044718,52.106033,0
11.881489,44.119939,0
12.325631,49.091998,1
13.150466,50.412013,3
15.053931,40.951901,0
15.455774,41.787911,0
12.177583,46.605968,0;
13.023568,51.094021,2
16.069113,41.655910,1
15.878766,52.634040,1
13.658057,47.815983,0
16.069113,41.655910,1
13.065867,52.018032,0
